customer_ID,Platform,Content,TimeStamp,Sentiment Score,Intent
CUST2025AX,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-10-14 21:08:05,-0.6,Complaint
CUST2025AX,Twitter,Exploring some new commercial spaces for my next venture!,2025-01-08 19:07:58,-0.27,Complaint
CUST2025AX,Instagram,Just binged the new season on Amazon Prime!,2025-01-26 12:39:55,0.89,Feedback
CUST2025AX,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-11-11 14:38:24,0.59,Purchase Intent
CUST2025AX,Twitter,Equinox workouts hit different 💪,2025-02-12 01:01:54,-0.51,Complaint
CUST2025ZF,Instagram,Retail leasing is the next big move 🏢,2024-12-10 22:23:32,-0.38,Complaint
CUST2025ZF,Facebook,Canon EOS is perfect for portraits!,2024-11-16 21:11:33,0.57,General Sentiment
CUST2025ZF,Facebook,Exploring some new commercial spaces for my next venture!,2025-02-14 20:37:42,-0.67,Complaint
CUST2025ZF,Twitter,MacBook setup day! Love it 😍,2025-02-13 01:50:33,-0.89,Purchase Intent
CUST2025KW,Instagram,Test shots with my new Sony Alpha 📸,2025-03-23 10:28:41,-0.89,Complaint
CUST2025KW,Facebook,Test shots with my new Sony Alpha 📸,2024-11-10 05:33:34,-0.76,Complaint
CUST2025KW,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2025-03-25 08:14:26,0.1,General Sentiment
CUST2025KW,Facebook,Can't wait for my business trip to London! 🛫,2024-12-08 13:25:22,0.77,Purchase Intent
CUST2025KW,Facebook,Weekly grocery haul from Walmart 🛒,2025-01-21 19:32:07,-0.36,Complaint
CUST2025OI,Instagram,Back on the grind at Planet Fitness 🏋️,2024-12-28 04:01:41,0.67,Feedback
CUST2025OI,Twitter,Finally got the new iPhone! 📱,2025-03-09 21:33:50,0.78,Purchase Intent
CUST2025OI,Twitter,Finally got the new iPhone! 📱,2025-01-31 17:14:50,0.96,Purchase Intent
CUST2025OI,Instagram,Retail leasing is the next big move 🏢,2024-12-17 14:30:25,-0.36,Complaint
CUST2025RD,Instagram,Finally got the new iPhone! 📱,2024-10-26 20:33:46,-0.35,Purchase Intent
CUST2025RD,Twitter,Trader Joe's has the best snacks!,2025-01-17 03:52:15,0.17,Feedback
CUST2025RD,Instagram,Back on the grind at Planet Fitness 🏋️,2025-03-15 11:13:31,-0.39,Complaint
CUST2025RD,Instagram,Retail leasing is the next big move 🏢,2024-12-22 22:10:30,-0.89,Complaint
CUST2025AE,Twitter,Can't wait for my business trip to London! 🛫,2025-01-05 17:39:39,-0.36,Purchase Intent
CUST2025AE,Instagram,Weekly grocery haul from Walmart 🛒,2025-03-13 15:46:53,-0.87,Complaint
CUST2025AE,Twitter,Just binged the new season on Amazon Prime!,2025-02-13 22:16:49,-0.86,Complaint
CUST2025JX,Instagram,Canon EOS is perfect for portraits!,2025-03-15 13:38:55,-0.5,Complaint
CUST2025JX,Facebook,Shopping spree at Louis Vuitton today 💼✨,2025-03-18 07:07:09,-0.08,Purchase Intent
CUST2025JX,Instagram,GrubHub never disappoints 😋,2024-12-06 17:08:03,-0.15,Feedback
CUST2025JX,Twitter,Trader Joe's has the best snacks!,2025-02-06 12:24:41,0.29,Feedback
CUST2025JX,Twitter,Canon EOS is perfect for portraits!,2025-02-07 18:02:14,-0.43,Complaint
CUST2025TV,Twitter,Can't wait for my business trip to London! 🛫,2025-03-10 17:40:47,0.49,Purchase Intent
CUST2025TV,Facebook,Retail leasing is the next big move 🏢,2025-02-18 00:03:04,-0.74,Complaint
CUST2025TV,Facebook,Can't wait for my business trip to London! 🛫,2024-11-22 08:01:40,-0.56,Purchase Intent
CUST2025TV,Facebook,Netflix & chill kind of evening 🎬,2025-01-05 10:06:07,-0.72,Complaint
CUST2025TV,Facebook,Retail leasing is the next big move 🏢,2024-11-03 13:33:04,0.04,General Sentiment
CUST2025FF,Facebook,Exploring some new commercial spaces for my next venture!,2024-11-28 23:46:33,0.55,General Sentiment
CUST2025FF,Twitter,GrubHub never disappoints 😋,2024-10-26 15:47:11,-0.3,Feedback
CUST2025KC,Instagram,Just binged the new season on Amazon Prime!,2024-12-01 14:46:15,0.5,General Sentiment
CUST2025KC,Facebook,MacBook setup day! Love it 😍,2024-09-24 08:41:03,0.81,Purchase Intent
CUST2025KC,Twitter,Just binged the new season on Amazon Prime!,2024-12-23 13:10:35,0.88,Feedback
CUST2025KC,Facebook,Retail leasing is the next big move 🏢,2024-12-19 02:38:29,-0.07,General Sentiment
CUST2025OV,Facebook,Test shots with my new Sony Alpha 📸,2024-10-04 00:12:22,0.63,Feedback
CUST2025OV,Twitter,Netflix & chill kind of evening 🎬,2025-03-20 17:38:33,0.35,General Sentiment
CUST2025NR,Twitter,Test shots with my new Sony Alpha 📸,2024-09-26 11:48:05,-0.25,Complaint
CUST2025HL,Facebook,Netflix & chill kind of evening 🎬,2025-03-18 05:40:50,-0.81,Complaint
CUST2025HL,Facebook,Weekly grocery haul from Walmart 🛒,2024-12-25 23:58:20,0.5,General Sentiment
CUST2025VY,Instagram,Loving my new Gucci outfit! #fashion #luxury,2025-02-19 10:38:40,-0.71,Feedback
CUST2025VY,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2024-09-25 18:57:20,0.65,Feedback
CUST2025VY,Instagram,Exploring some new commercial spaces for my next venture!,2025-02-22 17:15:49,-0.12,General Sentiment
CUST2025VY,Instagram,Exploring some new commercial spaces for my next venture!,2024-10-24 10:43:17,0.3,General Sentiment
CUST2025VF,Twitter,Back on the grind at Planet Fitness 🏋️,2024-11-17 01:24:21,-0.65,Complaint
CUST2025VF,Twitter,Weekly grocery haul from Walmart 🛒,2024-11-30 15:55:17,0.77,Feedback
CUST2025AG,Instagram,Finally got the new iPhone! 📱,2025-02-17 10:14:54,-0.75,Purchase Intent
CUST2025AG,Instagram,Exploring some new commercial spaces for my next venture!,2025-01-05 11:21:54,-0.9,Complaint
CUST2025AG,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2025-02-20 07:18:15,-0.79,Complaint
CUST2025AG,Twitter,Weekly grocery haul from Walmart 🛒,2025-03-12 09:24:54,0.2,General Sentiment
CUST2025AD,Facebook,Exploring some new commercial spaces for my next venture!,2025-02-16 17:54:28,-0.52,Complaint
CUST2025IR,Facebook,Back on the grind at Planet Fitness 🏋️,2024-10-13 13:39:42,-0.03,General Sentiment
CUST2025IR,Twitter,Loving my new Gucci outfit! #fashion #luxury,2025-03-15 00:58:46,0.93,Feedback
CUST2025IR,Facebook,Finally got the new iPhone! 📱,2025-03-21 11:29:21,0.01,Purchase Intent
CUST2025ZK,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2025-01-19 19:04:15,-0.67,Feedback
CUST2025ZK,Twitter,Canon EOS is perfect for portraits!,2024-12-04 05:17:07,0.65,Feedback
CUST2025ZK,Facebook,Trader Joe's has the best snacks!,2025-02-01 19:21:23,0.67,Feedback
CUST2025KA,Instagram,Netflix & chill kind of evening 🎬,2025-03-23 09:15:07,-0.29,Complaint
CUST2025KA,Instagram,MacBook setup day! Love it 😍,2024-10-20 08:35:27,0.34,Purchase Intent
CUST2025KA,Twitter,Retail leasing is the next big move 🏢,2025-02-09 07:01:15,-0.36,Complaint
CUST2025NZ,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2025-02-04 20:20:11,0.98,Feedback
CUST2025NZ,Twitter,GrubHub never disappoints 😋,2024-09-29 02:41:45,-0.81,Feedback
CUST2025NZ,Facebook,MacBook setup day! Love it 😍,2025-01-14 15:55:59,-0.38,Purchase Intent
CUST2025NZ,Facebook,Canon EOS is perfect for portraits!,2025-03-16 21:27:44,-0.63,Complaint
CUST2025NZ,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2025-03-02 00:06:25,0.06,Feedback
CUST2025VW,Instagram,Back on the grind at Planet Fitness 🏋️,2024-12-02 20:58:34,-0.11,General Sentiment
CUST2025PL,Facebook,Shopping spree at Louis Vuitton today 💼✨,2025-01-23 17:48:13,0.38,Purchase Intent
CUST2025RZ,Facebook,Back on the grind at Planet Fitness 🏋️,2024-10-25 01:34:28,0.87,Feedback
CUST2025RZ,Twitter,Equinox workouts hit different 💪,2024-10-09 18:19:17,-0.87,Complaint
CUST2025RZ,Facebook,Canon EOS is perfect for portraits!,2025-03-14 10:41:36,-0.3,Complaint
CUST2025RZ,Instagram,Can't wait for my business trip to London! 🛫,2024-11-13 12:10:41,-0.77,Purchase Intent
CUST2025RZ,Twitter,Netflix & chill kind of evening 🎬,2024-09-27 22:35:16,-0.69,Complaint
CUST2025UX,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-12-03 23:52:48,-0.31,Complaint
CUST2025UX,Instagram,Loving my new Gucci outfit! #fashion #luxury,2024-11-27 00:30:41,-0.26,Feedback
CUST2025UX,Twitter,Netflix & chill kind of evening 🎬,2025-01-29 16:58:46,0.94,Feedback
CUST2025VV,Twitter,Canon EOS is perfect for portraits!,2024-11-02 00:57:42,-0.23,Complaint
CUST2025TC,Twitter,MacBook setup day! Love it 😍,2024-11-27 23:59:59,0.56,Purchase Intent
CUST2025NX,Facebook,Weekly grocery haul from Walmart 🛒,2025-03-21 12:25:11,0.56,General Sentiment
CUST2025NX,Twitter,Weekly grocery haul from Walmart 🛒,2024-11-20 09:13:02,0.69,Feedback
CUST2025NX,Facebook,Finally got the new iPhone! 📱,2024-11-06 11:55:32,0.33,Purchase Intent
CUST2025NX,Twitter,MacBook setup day! Love it 😍,2025-01-17 04:51:34,0.05,Purchase Intent
CUST2025UL,Twitter,Can't wait for my business trip to London! 🛫,2025-03-18 05:49:26,-0.13,Purchase Intent
CUST2025UL,Facebook,Trader Joe's has the best snacks!,2024-12-14 02:20:52,0.81,Feedback
CUST2025UL,Facebook,Equinox workouts hit different 💪,2024-10-08 16:41:03,0.5,General Sentiment
CUST2025UL,Twitter,Test shots with my new Sony Alpha 📸,2024-10-13 14:36:44,0.92,Feedback
CUST2025AT,Facebook,Trader Joe's has the best snacks!,2024-11-14 00:16:25,-0.99,Feedback
CUST2025AT,Facebook,Weekly grocery haul from Walmart 🛒,2024-10-16 14:37:09,0.97,Feedback
CUST2025AT,Instagram,Test shots with my new Sony Alpha 📸,2024-10-28 00:26:15,-0.59,Complaint
CUST2025SP,Instagram,Just binged the new season on Amazon Prime!,2024-10-17 22:01:40,-0.43,Complaint
CUST2025SP,Instagram,Finally got the new iPhone! 📱,2025-01-31 18:19:14,0.34,Purchase Intent
CUST2025SP,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-10-22 08:28:04,-0.04,Purchase Intent
CUST2025XK,Facebook,Netflix & chill kind of evening 🎬,2025-02-28 23:29:39,-0.39,Complaint
CUST2025XK,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2025-01-13 03:16:33,0.58,Feedback
CUST2025XK,Facebook,Can't wait for my business trip to London! 🛫,2024-11-09 06:45:01,0.07,Purchase Intent
CUST2025XK,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2024-10-21 18:24:13,-0.67,Feedback
CUST2025XK,Instagram,Netflix & chill kind of evening 🎬,2024-12-16 18:56:48,0.12,General Sentiment
CUST2025XJ,Twitter,Finally got the new iPhone! 📱,2025-01-03 19:53:46,-0.2,Purchase Intent
CUST2025EX,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2025-02-09 09:03:51,0.72,Feedback
CUST2025JC,Facebook,Test shots with my new Sony Alpha 📸,2025-01-10 16:15:39,0.93,Feedback
CUST2025JC,Instagram,MacBook setup day! Love it 😍,2024-11-01 04:15:06,0.5,Purchase Intent
CUST2025KQ,Instagram,Back on the grind at Planet Fitness 🏋️,2024-12-26 06:39:58,0.46,General Sentiment
CUST2025KQ,Instagram,Retail leasing is the next big move 🏢,2024-11-06 01:26:09,0.05,General Sentiment
CUST2025KQ,Twitter,Shopping spree at Louis Vuitton today 💼✨,2025-02-18 21:22:31,0.14,Purchase Intent
CUST2025KQ,Twitter,Canon EOS is perfect for portraits!,2025-02-22 18:20:38,0.07,General Sentiment
CUST2025KQ,Twitter,Loving my new Gucci outfit! #fashion #luxury,2024-11-26 17:21:42,-0.8,Feedback
CUST2025ON,Twitter,GrubHub never disappoints 😋,2025-03-01 19:40:41,-0.24,Feedback
CUST2025ON,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2025-01-13 20:02:01,0.51,General Sentiment
CUST2025DF,Twitter,Test shots with my new Sony Alpha 📸,2024-12-04 03:46:30,0.16,General Sentiment
CUST2025DF,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-11-26 00:51:53,-0.26,Complaint
CUST2025CW,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-10-01 06:21:20,0.96,Feedback
CUST2025CW,Instagram,Can't wait for my business trip to London! 🛫,2024-10-18 16:00:44,0.33,Purchase Intent
CUST2025CW,Instagram,Trader Joe's has the best snacks!,2024-12-26 15:28:18,0.73,Feedback
CUST2025YG,Twitter,MacBook setup day! Love it 😍,2024-11-30 16:45:14,-0.14,Purchase Intent
CUST2025KK,Instagram,Equinox workouts hit different 💪,2024-12-16 07:51:44,0.89,Feedback
CUST2025KK,Facebook,Test shots with my new Sony Alpha 📸,2025-01-27 15:38:13,0.21,General Sentiment
CUST2025KK,Twitter,MacBook setup day! Love it 😍,2024-10-18 19:07:29,0.28,Purchase Intent
CUST2025KK,Facebook,Test shots with my new Sony Alpha 📸,2025-03-07 12:23:18,0.64,Feedback
CUST2025LC,Instagram,MacBook setup day! Love it 😍,2025-03-17 01:03:10,0.33,Purchase Intent
CUST2025LC,Instagram,Shopping spree at Louis Vuitton today 💼✨,2025-02-23 17:21:10,0.77,Purchase Intent
CUST2025LC,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2025-02-03 16:03:23,-0.19,General Sentiment
CUST2025LC,Instagram,Trader Joe's has the best snacks!,2024-12-14 01:40:23,0.01,Feedback
CUST2025JO,Instagram,Shopping spree at Louis Vuitton today 💼✨,2024-11-21 10:49:26,0.02,Purchase Intent
CUST2025SM,Facebook,Trader Joe's has the best snacks!,2024-10-11 20:04:00,-0.8,Feedback
CUST2025SM,Instagram,GrubHub never disappoints 😋,2024-10-24 20:06:44,0.67,Feedback
CUST2025SM,Twitter,Exploring some new commercial spaces for my next venture!,2024-12-15 09:33:47,-0.05,General Sentiment
CUST2025SM,Instagram,MacBook setup day! Love it 😍,2025-01-04 22:28:29,0.77,Purchase Intent
CUST2025SM,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2025-03-04 08:31:34,0.63,Feedback
CUST2025RH,Twitter,Weekly grocery haul from Walmart 🛒,2024-11-19 13:35:54,0.84,Feedback
CUST2025RH,Instagram,Trader Joe's has the best snacks!,2024-12-01 07:58:15,-0.22,Feedback
CUST2025RH,Twitter,Exploring some new commercial spaces for my next venture!,2025-01-08 04:29:49,0.38,General Sentiment
CUST2025RH,Instagram,Can't wait for my business trip to London! 🛫,2025-01-24 10:10:35,-0.55,Purchase Intent
CUST2025JZ,Instagram,Finally got the new iPhone! 📱,2025-01-22 03:04:02,-0.97,Purchase Intent
CUST2025NL,Instagram,Test shots with my new Sony Alpha 📸,2024-12-28 09:41:26,-0.7,Complaint
CUST2025NL,Twitter,Back on the grind at Planet Fitness 🏋️,2024-12-09 16:59:15,-0.05,General Sentiment
CUST2025NL,Facebook,Can't wait for my business trip to London! 🛫,2024-11-20 14:37:50,-0.64,Purchase Intent
CUST2025GR,Twitter,GrubHub never disappoints 😋,2025-02-07 15:21:46,-0.66,Feedback
CUST2025GR,Facebook,Just binged the new season on Amazon Prime!,2024-11-30 21:04:43,-0.62,Complaint
CUST2025GR,Instagram,Canon EOS is perfect for portraits!,2025-01-25 12:55:51,0.28,General Sentiment
CUST2025GR,Twitter,Loving my new Gucci outfit! #fashion #luxury,2025-01-10 19:57:35,0.87,Feedback
CUST2025BH,Twitter,Just binged the new season on Amazon Prime!,2025-01-14 22:30:47,0.58,General Sentiment
CUST2025BH,Instagram,Loving my new Gucci outfit! #fashion #luxury,2025-03-02 16:48:15,-0.89,Feedback
CUST2025BH,Instagram,Weekly grocery haul from Walmart 🛒,2025-01-23 09:16:50,-0.15,General Sentiment
CUST2025BH,Twitter,Back on the grind at Planet Fitness 🏋️,2025-02-27 16:38:53,-0.43,Complaint
CUST2025BH,Instagram,Weekly grocery haul from Walmart 🛒,2025-01-21 20:51:07,-0.23,Complaint
CUST2025KY,Instagram,Back on the grind at Planet Fitness 🏋️,2025-01-18 20:42:38,-0.79,Complaint
CUST2025KY,Instagram,Equinox workouts hit different 💪,2025-02-04 10:51:30,0.3,General Sentiment
CUST2025KY,Twitter,Trader Joe's has the best snacks!,2024-12-04 12:58:42,-0.31,Feedback
CUST2025KY,Twitter,Late night cravings? Uber Eats to the rescue 🍕,2024-11-03 10:27:06,-0.1,Feedback
CUST2025KY,Instagram,Exploring some new commercial spaces for my next venture!,2024-10-17 05:17:09,0.98,Feedback
CUST2025PQ,Twitter,Test shots with my new Sony Alpha 📸,2024-11-04 14:58:11,0.96,Feedback
CUST2025PQ,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2024-12-03 22:48:07,0.85,Feedback
CUST2025PQ,Twitter,GrubHub never disappoints 😋,2024-12-21 00:39:56,-0.1,Feedback
CUST2025LY,Twitter,Finally got the new iPhone! 📱,2025-03-09 20:33:37,-0.82,Purchase Intent
CUST2025LY,Facebook,MacBook setup day! Love it 😍,2024-09-30 00:48:51,0.1,Purchase Intent
CUST2025LY,Facebook,Weekly grocery haul from Walmart 🛒,2025-02-01 09:12:49,-0.86,Complaint
CUST2025QR,Twitter,Loving my new Gucci outfit! #fashion #luxury,2025-02-12 00:14:30,-0.94,Feedback
CUST2025QR,Instagram,Shopping spree at Louis Vuitton today 💼✨,2024-12-07 15:59:03,-0.98,Purchase Intent
CUST2025QR,Instagram,Back on the grind at Planet Fitness 🏋️,2024-12-21 05:49:28,-0.51,Complaint
CUST2025QR,Instagram,Netflix & chill kind of evening 🎬,2025-01-20 22:07:49,0.39,General Sentiment
CUST2025OF,Twitter,Late night cravings? Uber Eats to the rescue 🍕,2024-11-20 03:18:44,0.53,Feedback
CUST2025OF,Facebook,GrubHub never disappoints 😋,2024-12-21 12:04:37,0.07,Feedback
CUST2025OF,Instagram,Can't wait for my business trip to London! 🛫,2024-12-29 11:41:12,0.62,Purchase Intent
CUST2025OF,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-12-28 13:18:50,-0.41,Complaint
CUST2025OF,Facebook,Exploring some new commercial spaces for my next venture!,2024-12-16 12:26:44,0.35,General Sentiment
CUST2025TU,Twitter,Just binged the new season on Amazon Prime!,2025-01-16 23:56:36,-0.78,Complaint
CUST2025TU,Instagram,Loving my new Gucci outfit! #fashion #luxury,2024-12-06 00:27:07,-0.3,Feedback
CUST2025TU,Twitter,Test shots with my new Sony Alpha 📸,2024-12-11 10:27:26,0.31,General Sentiment
CUST2025TU,Twitter,Loving my new Gucci outfit! #fashion #luxury,2024-11-17 13:29:37,-0.84,Feedback
CUST2025AO,Instagram,Canon EOS is perfect for portraits!,2025-02-12 23:22:58,0.24,General Sentiment
CUST2025AO,Twitter,Exploring some new commercial spaces for my next venture!,2024-11-25 22:14:14,0.41,General Sentiment
CUST2025CH,Twitter,Loving my new Gucci outfit! #fashion #luxury,2025-01-07 21:56:43,0.74,Feedback
CUST2025CH,Instagram,GrubHub never disappoints 😋,2025-02-03 05:29:22,-0.68,Feedback
CUST2025CH,Facebook,Just binged the new season on Amazon Prime!,2025-03-10 15:29:59,-0.04,General Sentiment
CUST2025CH,Twitter,Late night cravings? Uber Eats to the rescue 🍕,2024-10-11 08:44:20,-0.87,Feedback
CUST2025CH,Instagram,Equinox workouts hit different 💪,2025-02-05 22:46:39,0.77,Feedback
CUST2025IX,Twitter,Late night cravings? Uber Eats to the rescue 🍕,2025-02-05 22:28:20,0.35,Feedback
CUST2025IX,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2025-02-11 11:01:27,-0.76,Feedback
CUST2025KH,Instagram,Back on the grind at Planet Fitness 🏋️,2024-12-06 10:20:37,-0.77,Complaint
CUST2025KH,Facebook,Netflix & chill kind of evening 🎬,2025-02-07 05:14:09,-0.23,Complaint
CUST2025KH,Instagram,Retail leasing is the next big move 🏢,2025-02-06 14:25:52,-0.54,Complaint
CUST2025FI,Facebook,Exploring some new commercial spaces for my next venture!,2024-12-15 01:43:05,0.72,Feedback
CUST2025FI,Twitter,Retail leasing is the next big move 🏢,2024-10-23 19:02:12,0.91,Feedback
CUST2025FI,Instagram,Shopping spree at Louis Vuitton today 💼✨,2025-02-27 13:19:57,0.42,Purchase Intent
CUST2025XF,Twitter,Netflix & chill kind of evening 🎬,2025-02-23 20:26:52,-0.79,Complaint
CUST2025XF,Facebook,Canon EOS is perfect for portraits!,2024-12-22 07:51:47,0.57,General Sentiment
CUST2025XF,Twitter,Can't wait for my business trip to London! 🛫,2024-11-22 03:49:52,0.73,Purchase Intent
CUST2025XF,Twitter,Can't wait for my business trip to London! 🛫,2024-12-02 12:49:52,-0.17,Purchase Intent
CUST2025XF,Facebook,Test shots with my new Sony Alpha 📸,2024-12-14 07:32:18,0.61,Feedback
CUST2025XE,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2024-11-01 19:53:05,-0.45,Feedback
CUST2025NB,Instagram,Finally got the new iPhone! 📱,2025-02-17 06:08:19,0.73,Purchase Intent
CUST2025OW,Instagram,Netflix & chill kind of evening 🎬,2025-03-12 00:08:06,0.45,General Sentiment
CUST2025OW,Facebook,Back on the grind at Planet Fitness 🏋️,2024-12-29 06:30:32,-0.3,Complaint
CUST2025OW,Twitter,Finally got the new iPhone! 📱,2025-01-25 09:20:30,-0.63,Purchase Intent
CUST2025OW,Twitter,Canon EOS is perfect for portraits!,2024-10-20 17:49:06,-0.9,Complaint
CUST2025VQ,Instagram,Weekly grocery haul from Walmart 🛒,2024-10-09 03:08:52,-0.12,General Sentiment
CUST2025VQ,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2024-11-09 09:20:10,0.92,Feedback
CUST2025VQ,Twitter,Retail leasing is the next big move 🏢,2025-03-04 13:49:24,-0.5,Complaint
CUST2025PD,Facebook,Equinox workouts hit different 💪,2025-03-24 11:47:04,0.91,Feedback
CUST2025PD,Facebook,Test shots with my new Sony Alpha 📸,2025-03-13 15:13:02,0.36,General Sentiment
CUST2025PD,Facebook,GrubHub never disappoints 😋,2024-10-07 11:09:31,-0.78,Feedback
CUST2025PD,Twitter,MacBook setup day! Love it 😍,2025-01-25 18:12:57,0.25,Purchase Intent
CUST2025PD,Facebook,MacBook setup day! Love it 😍,2024-10-14 17:59:22,-0.3,Purchase Intent
CUST2025SS,Instagram,Trader Joe's has the best snacks!,2024-10-12 04:52:38,0.79,Feedback
CUST2025SS,Twitter,Canon EOS is perfect for portraits!,2024-11-04 04:20:17,-0.15,General Sentiment
CUST2025SS,Facebook,Weekly grocery haul from Walmart 🛒,2024-10-22 09:07:43,-0.42,Complaint
CUST2025QU,Facebook,MacBook setup day! Love it 😍,2025-01-29 19:38:17,0.55,Purchase Intent
CUST2025QU,Facebook,GrubHub never disappoints 😋,2024-10-26 21:43:42,-0.8,Feedback
CUST2025LT,Facebook,GrubHub never disappoints 😋,2025-03-08 22:55:09,-0.0,Feedback
CUST2025LT,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2025-03-13 03:09:15,0.14,General Sentiment
CUST2025MS,Facebook,Retail leasing is the next big move 🏢,2025-01-12 11:02:08,-0.15,General Sentiment
CUST2025MS,Instagram,Back on the grind at Planet Fitness 🏋️,2025-02-07 03:25:30,0.4,General Sentiment
CUST2025MS,Twitter,Test shots with my new Sony Alpha 📸,2025-02-06 15:38:44,0.42,General Sentiment
CUST2025MS,Facebook,Loving my new Gucci outfit! #fashion #luxury,2025-02-16 00:47:55,-0.14,Feedback
CUST2025MS,Instagram,Can't wait for my business trip to London! 🛫,2025-02-16 16:47:04,-1.0,Purchase Intent
CUST2025FY,Instagram,GrubHub never disappoints 😋,2025-02-13 23:28:43,0.23,Feedback
CUST2025FY,Twitter,Weekly grocery haul from Walmart 🛒,2024-10-24 14:13:19,0.63,Feedback
CUST2025ZG,Facebook,Netflix & chill kind of evening 🎬,2024-12-28 16:13:11,-0.48,Complaint
CUST2025ZG,Facebook,Loving my new Gucci outfit! #fashion #luxury,2024-10-28 23:02:04,0.64,Feedback
CUST2025BY,Twitter,Retail leasing is the next big move 🏢,2024-09-28 01:07:54,-0.18,General Sentiment
CUST2025BY,Instagram,Equinox workouts hit different 💪,2024-10-02 22:24:01,-0.77,Complaint
CUST2025BY,Facebook,Shopping spree at Louis Vuitton today 💼✨,2025-01-02 23:23:43,0.87,Purchase Intent
CUST2025BY,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-12-25 22:40:32,-0.23,Purchase Intent
CUST2025EU,Instagram,GrubHub never disappoints 😋,2024-11-14 06:15:34,0.67,Feedback
CUST2025EU,Twitter,Shopping spree at Louis Vuitton today 💼✨,2025-01-28 03:40:40,0.99,Purchase Intent
CUST2025EU,Instagram,Back on the grind at Planet Fitness 🏋️,2024-10-10 09:50:47,0.23,General Sentiment
CUST2025EU,Facebook,Retail leasing is the next big move 🏢,2024-11-07 22:04:42,-0.64,Complaint
CUST2025WY,Facebook,Back on the grind at Planet Fitness 🏋️,2024-10-04 18:29:30,0.03,General Sentiment
CUST2025WY,Facebook,Netflix & chill kind of evening 🎬,2025-01-16 12:00:53,0.86,Feedback
CUST2025WY,Twitter,Retail leasing is the next big move 🏢,2024-12-16 19:39:06,-0.15,General Sentiment
CUST2025QG,Instagram,Exploring some new commercial spaces for my next venture!,2024-11-10 12:59:26,-0.68,Complaint
CUST2025QG,Instagram,Retail leasing is the next big move 🏢,2025-02-06 13:29:49,0.67,Feedback
CUST2025QG,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-11-04 22:32:48,-0.36,Complaint
CUST2025QG,Facebook,GrubHub never disappoints 😋,2025-03-21 11:47:35,0.86,Feedback
CUST2025QG,Instagram,Finally got the new iPhone! 📱,2024-10-13 00:55:38,-0.82,Purchase Intent
CUST2025IB,Twitter,Can't wait for my business trip to London! 🛫,2024-10-15 08:32:44,-0.68,Purchase Intent
CUST2025IB,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2024-10-30 16:08:24,0.36,Feedback
CUST2025IB,Twitter,Weekly grocery haul from Walmart 🛒,2024-12-18 11:10:20,-0.01,General Sentiment
CUST2025IB,Twitter,Equinox workouts hit different 💪,2024-10-06 08:44:20,0.85,Feedback
CUST2025KR,Facebook,Can't wait for my business trip to London! 🛫,2025-03-25 15:51:08,-0.21,Purchase Intent
CUST2025EI,Twitter,Retail leasing is the next big move 🏢,2024-10-31 00:10:30,-0.82,Complaint
CUST2025KP,Twitter,Equinox workouts hit different 💪,2025-03-24 01:59:02,-0.68,Complaint
CUST2025KP,Twitter,Exploring some new commercial spaces for my next venture!,2024-10-15 07:09:59,-0.71,Complaint
CUST2025KP,Facebook,Trader Joe's has the best snacks!,2025-01-31 13:00:39,0.05,Feedback
CUST2025KP,Twitter,Just binged the new season on Amazon Prime!,2025-02-25 17:37:07,0.54,General Sentiment
CUST2025HU,Twitter,Loving my new Gucci outfit! #fashion #luxury,2024-12-24 10:22:43,0.54,Feedback
CUST2025HU,Facebook,GrubHub never disappoints 😋,2024-12-08 23:47:02,-0.48,Feedback
CUST2025HU,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-11-02 03:10:07,0.47,Purchase Intent
CUST2025YH,Twitter,Exploring some new commercial spaces for my next venture!,2024-12-31 10:16:41,0.51,General Sentiment
CUST2025YH,Instagram,Loving my new Gucci outfit! #fashion #luxury,2025-03-17 08:58:09,0.05,Feedback
